premierelocatie_id,relatie,value
138461,naam,DE Studio
138461,adres,Maarschalk Gérardstraat 4
138461,stad,Antwerpen
138461,postcode,2000
138461,land,België
136791,naam,Eetsalon Marina
136791,adres,Luchtvaartstraat 2
136791,stad,Borgerhout
136791,postcode,2140
136791,land,België
135902,naam,Opéra de Lille
135902,adres,2 rue des Bons-Enfants
135902,stad,Lille
135902,postcode,59001
135902,land,Frankrijk
136409,naam,Rode Zaal
136409,adres,Hoogstraat 12
136409,stad,Antwerpen
136409,postcode,2000
136409,land,België
137038,naam,Szene Salzburg
137038,adres,None
137038,stad,Salzburg
137038,postcode,None
137038,land,Oostenrijk
133957,naam,Sofiensäle
133957,adres,Marxergasse 17
133957,stad,Wien
133957,postcode,None
133957,land,Oostenrijk
139388,naam,The Forsythe Company
139388,adres,
139388,stad,Frankfurt am Main
139388,postcode,None
139388,land,Duitsland
130945,naam,CC Achterolmen
130945,adres,Van Eycklaan 72
130945,stad,Maaseik
130945,postcode,3680
130945,land,België
139123,naam,TAK - Theater Liechtenstein
139123,adres,
139123,stad,Schaan
139123,postcode,None
139123,land,Liechtenstein
135222,naam,Kaaitheater
135222,adres,Akenkaai 2
135222,stad,Brussel
135222,postcode,1000
135222,land,België
132179,naam,ruimte onbekend
132179,adres,None
132179,stad,Hamme
132179,postcode,9220
132179,land,België
135381,naam,Museumzaal - Universiteitshal
135381,adres,Naamsestraat 22
135381,stad,Leuven
135381,postcode,3000
135381,land,België
131076,naam,Opera National de Paris
131076,adres,None
131076,stad,Paris
131076,postcode,75009
131076,land,Frankrijk
139206,naam,Schinkelhalle
139206,adres,
139206,stad,Potsdam
139206,postcode,None
139206,land,Duitsland
131000,naam,Sfinksvilla
131000,adres,Heuvelstraat 25 - 31
131000,stad,Boechout
131000,postcode,2530
131000,land,België
140295,naam,La Ferme du Biéreau
140295,adres,
140295,stad,Louvain-la-Neuve
140295,postcode,None
140295,land,België
138362,naam,Nieuw Vlasmuseum
138362,adres,Noordstraat 28
138362,stad,Kortrijk
138362,postcode,8500
138362,land,België
133703,naam,Felix Meritis
133703,adres,Keizersgracht 324
133703,stad,Amsterdam
133703,postcode,1016EZ
133703,land,Nederland
137176,naam,Kasino am Schwarzenbergplatz
137176,adres,Am Schwarzenbergplatz 1
137176,stad,Wien
137176,postcode,1030
137176,land,Oostenrijk
137945,naam,Nationaltheater Mannheim
137945,adres,
137945,stad,Mannheim
137945,postcode,None
137945,land,Duitsland
136499,naam,Théâtre national de Marseille La Criée
136499,adres,30 Quai Rive Neuve
136499,stad,Marseille
136499,postcode,13007
136499,land,Frankrijk
135380,naam,op locatie
135380,adres,None
135380,stad,Brugge
135380,postcode,None
135380,land,België
137676,naam,Sydney Theatre Company
137676,adres,None
137676,stad,Sydney
137676,postcode,None
137676,land,Australië
134063,naam,CC De Kruisboog
134063,adres,Minderbroedersstraat 15
134063,stad,Tienen
134063,postcode,3300
134063,land,België
130961,naam,Vooruit - Theaterzaal
130961,adres,Sint-Pietersnieuwstraat 23
130961,stad,Gent
130961,postcode,9000
130961,land,België
134540,naam,ruimte onbekend
134540,adres,None
134540,stad,Berchem
134540,postcode,2600
134540,land,België
137384,naam,TorinoDanza
137384,adres,
137384,stad,Torino
137384,postcode,None
137384,land,Italië
130856,naam,Korzo Theater
130856,adres,Prinsestraat 44
130856,stad,Den Haag
130856,postcode,2513 CE
130856,land,Nederland
136939,naam,Teatro São Luiz
136939,adres,"Rua António Maria Cardoso, 54"
136939,stad,Lisboa
136939,postcode,1200-027
136939,land,Portugal
139064,naam,Oude Bib
139064,adres,
139064,stad,Turnhout
139064,postcode,None
139064,land,België
131503,naam,National Arts Center Ottawa
131503,adres,"53 Elgin Street, at Confederation Square"
131503,stad,Ottawa
131503,postcode,K1P5W1
131503,land,Canada
131244,naam,NTG2-Minnemeers
131244,adres,Minnemeers 8
131244,stad,Gent
131244,postcode,9000
131244,land,België
135478,naam,CC Het Bolwerk
135478,adres,Olmstraat
135478,stad,Vilvoorde
135478,postcode,1800
135478,land,België
133469,naam,KOPERGIETERY
133469,adres,Blekerijstraat 50
133469,stad,Gent
133469,postcode,9000
133469,land,België
135799,naam,Op locatie
135799,adres,None
135799,stad,Gent
135799,postcode,9000
135799,land,België
138980,naam,Memorial Centre Kigali
138980,adres,
138980,stad,Kigali
138980,postcode,None
138980,land,Rwanda
140453,naam,KU.BE
140453,adres,Dirch Passers Allé 4
140453,stad,Frederiksberg
140453,postcode,None
140453,land,Denemarken
132849,naam,Posthuis Theater
132849,adres,FOK 78
132849,stad,Heerenveen
132849,postcode,8441BR
132849,land,Nederland
132002,naam,Kortrijkse Schouwburg
132002,adres,Schouwburgplein 14
132002,stad,Kortrijk
132002,postcode,8500
132002,land,België
132317,naam,OC De Buiting
132317,adres,Tessenderlosesteenweg 18
132317,stad,Paal
132317,postcode,3583
132317,land,België
135658,naam,CC 't Waaigat
135658,adres,Kerkplein 1
135658,stad,Burcht
135658,postcode,2070
135658,land,België
133669,naam,De groote witte arend
133669,adres,Reyndersstraat 18
133669,stad,Antwerpen
133669,postcode,2000
133669,land,België
132224,naam,ruimte onbekend
132224,adres,None
132224,stad,Berlin
132224,postcode,None
132224,land,Duitsland
140289,naam,Stadshuis
140289,adres,
140289,stad,Leuven
140289,postcode,None
140289,land,België
135969,naam,Op locatie
135969,adres,None
135969,stad,Leuven
135969,postcode,None
135969,land,België
137364,naam,Studio 303
137364,adres,372 Ste. Catherine Ouest
137364,stad,Montréal
137364,postcode,H3B 1A2
137364,land,Canada
135624,naam,Tramway
135624,adres,25 Albert Drive
135624,stad,Glasgow
135624,postcode,G41 2PE
135624,land,Groot-Brittannië
132891,naam,Fakkelteater
132891,adres,Hoogstraat 12
132891,stad,Antwerpen
132891,postcode,2000
132891,land,België
139583,naam,City Theater Zilina
139583,adres,
139583,stad,Zilina-Zariecie
139583,postcode,None
139583,land,Slowakije
133763,naam,Ostadetheater
133763,adres,Van ostadestraat 233d
133763,stad,Amsterdam
133763,postcode,1073 TN
133763,land,Nederland
135888,naam,Théâtre de Châtillon
135888,adres,None
135888,stad,Châtillon
135888,postcode,None
135888,land,Frankrijk
136947,naam,Kunstenhuis Pantalone
136947,adres,Martelaarsplein 13
136947,stad,Brussel
136947,postcode,1000
136947,land,België
136701,naam,Théâtre des Doms
136701,adres,"1 bis, Rue des Escaliers Sainte Anne"
136701,stad,Avignon
136701,postcode,84000
136701,land,Frankrijk
130877,naam,Fakkelteater - Kelderteater
130877,adres,Hoogstraat 12
130877,stad,Antwerpen
130877,postcode,2000
130877,land,België
135036,naam,De Kaekelaar
135036,adres,St-Cordulastraat 10
135036,stad,Schoten
135036,postcode,2900
135036,land,België
131968,naam,CC 't Vondel
131968,adres,Grote Markt 1 bus 2
131968,stad,Halle
131968,postcode,1500
131968,land,België
139285,naam,The Box Gallery
139285,adres,
139285,stad,Los Angeles
139285,postcode,None
139285,land,Verenigde Staten van Amerika
139078,naam,Imago Theatre
139078,adres,
139078,stad,Portland
139078,postcode,None
139078,land,Verenigde Staten van Amerika
135095,naam,discotheek Red & Blue
135095,adres,None
135095,stad,Brussel
135095,postcode,None
135095,land,België
138296,naam,op locatie
138296,adres,
138296,stad,Vroenhoven
138296,postcode,3770
138296,land,België
133460,naam,Repetitieruimte De Tijd
133460,adres,Sint-Paulusstraat 23
133460,stad,Antwerpen
133460,postcode,2000
133460,land,België
136722,naam,Op locatie
136722,adres,None
136722,stad,Mallorca
136722,postcode,None
136722,land,Spanje
137026,naam,Diepestraat
137026,adres,None
137026,stad,Antwerpen
137026,postcode,None
137026,land,België
137334,naam,ruimte onbekend
137334,adres,None
137334,stad,Saint-Etienne
137334,postcode,None
137334,land,Frankrijk
131559,naam,ruimte onbekend
131559,adres,None
131559,stad,Kortrijk
131559,postcode,8500
131559,land,België
136949,naam,Comp. Marius
136949,adres,Maria Henriëttalei 65
136949,stad,Hoboken
136949,postcode,2660
136949,land,België
138345,naam,Les Ballets C de la B
138345,adres,Bijlokekaai 1B
138345,stad,Gent
138345,postcode,9000
138345,land,België
135364,naam,Muffathalle
135364,adres,Zellstr. 4
135364,stad,München
135364,postcode,81667
135364,land,Duitsland
138637,naam,Fabriek Plastiek
138637,adres,Pierre Corneliskaai 28
138637,stad,Aalst
138637,postcode,9300
138637,land,België
136141,naam,CC De Steiger
136141,adres,Waalvest 1
136141,stad,Menen
136141,postcode,8930
136141,land,België
138261,naam,CC Nova-Kiel
138261,adres,Schijfstraat 105
138261,stad,Antwerpen
138261,postcode,2020
138261,land,België
133299,naam,Théâtre des Amandiers
133299,adres,7 AVENUE PABLO PICASSO
133299,stad,Nanterre
133299,postcode,92000
133299,land,Frankrijk
137971,naam,Les fondus du macadam
137971,adres,
137971,stad,Thonon
137971,postcode,None
137971,land,Frankrijk
133527,naam,Theater aan de Werf
133527,adres,"WEERDSINGEL, 233"
133527,stad,Utrecht
133527,postcode,3513BC
133527,land,Nederland
133656,naam,Voormalige gelatinefabrieken
133656,adres,None
133656,stad,Hasselt
133656,postcode,3500
133656,land,België
134415,naam,JC De Kadans
134415,adres,Stationsstraat 49
134415,stad,Aalter
134415,postcode,9880
134415,land,België
137139,naam,Beerens nv
137139,adres,Groenendallaan 397
137139,stad,Antwerpen
137139,postcode,2030
137139,land,België
130892,naam,Stuc
130892,adres,VAN EVENSTRAAT 2 D
130892,stad,Leuven
130892,postcode,3000
130892,land,België
140305,naam,Josephkwartier
140305,adres,
140305,stad,'s-Hertogenbosch
140305,postcode,None
140305,land,Nederland
132214,naam,ruimte onbekend
132214,adres,None
132214,stad,Lisboa
132214,postcode,None
132214,land,Portugal
135268,naam,"Kunstatelier Mariette Teugels ""De Cellekens"""
135268,adres,Minderbroedersgang 12
135268,stad,Mechelen
135268,postcode,2800
135268,land,België
138512,naam,Centre Culturel Russe
138512,adres,Middaglijnstraat 21
138512,stad,Sint-Joost-ten-Node
138512,postcode,1210
138512,land,België
133450,naam,De Zwarte Komedie - Grote Zaal
133450,adres,KEISTRAAT 11
133450,stad,Antwerpen
133450,postcode,2000
133450,land,België
140342,naam,Brooklyn Academy of Music
140342,adres,
140342,stad,Brooklyn
140342,postcode,None
140342,land,Verenigde Staten van Amerika
139290,naam,Salle Jacques Huisman
139290,adres,
139290,stad,Bruxelles
139290,postcode,None
139290,land,België
140334,naam,Théâtre de Rolle
140334,adres,
140334,stad,Rolle
140334,postcode,None
140334,land,Zwitserland
133314,naam,TEATERBARRIKADE
133314,adres,SUIKERIJSTEEG 2 - 12
133314,stad,Gent
133314,postcode,9000
133314,land,België
132673,naam,Lakenmetershuis
132673,adres,Vrijdagmarkt 25
132673,stad,Gent
132673,postcode,9000
132673,land,België
137400,naam,Op locatie
137400,adres,None
137400,stad,Jette
137400,postcode,None
137400,land,België
139616,naam,Op locatie
139616,adres,
139616,stad,Beervelde
139616,postcode,None
139616,land,België
137153,naam,Rio
137153,adres,Broekstraat
137153,stad,Tienen
137153,postcode,3300
137153,land,België
140499,naam,Zeughaus Kultur/Brig
140499,adres,
140499,stad,Wallis
140499,postcode,
140499,land,Zwitserland
133179,naam,CC Hasselt - Kleine Schouwburg
133179,adres,Kunstlaan 5
133179,stad,Hasselt
133179,postcode,3500
133179,land,België
139068,naam,CC Mortsel - Schouwburg MLS
139068,adres,
139068,stad,Mortsel
139068,postcode,None
139068,land,België
133530,naam,Teater Tinnenpot
133530,adres,Tinnepotstraat 21
133530,stad,Gent
133530,postcode,9000
133530,land,België
139907,naam,CGI Center
139907,adres,
139907,stad,Gwangju
139907,postcode,None
139907,land,Republiek Korea
139791,naam,Wald bei Grundberg
139791,adres,
139791,stad,Linz
139791,postcode,None
139791,land,Oostenrijk
139281,naam,Woonzorgcentrum De Vijvers
139281,adres,
139281,stad,Gentbrugge
139281,postcode,9050
139281,land,België
136860,naam,Stoa
136860,adres,"Turunlinnantie 1, Itäkeskus"
136860,stad,Helsinki
136860,postcode,00900
136860,land,Finland
133535,naam,CC Ter Rivieren
133535,adres,Frans Messingstraat 36
133535,stad,Deurne (Antwerpen)
133535,postcode,2100
133535,land,België
134759,naam,ruimte onbekend
134759,adres,None
134759,stad,Avignon
134759,postcode,None
134759,land,Frankrijk
139511,naam,Teatro Municipal de Almada
139511,adres,
139511,stad,Almada
139511,postcode,None
139511,land,Portugal
134179,naam,Opéra Comédie
134179,adres,None
134179,stad,Montpellier
134179,postcode,None
134179,land,Frankrijk
134215,naam,theaterMalpertuis
134215,adres,Stationstraat 25
134215,stad,Tielt
134215,postcode,8700
134215,land,België
137595,naam,WZC Zonnebloem
137595,adres,Hutsepotstraat 29
137595,stad,Zwijnaarde
137595,postcode,9052
137595,land,België
137856,naam,Repetitieruimte Ultima Vez
137856,adres,Zwarte Vijversstraat 97
137856,stad,Brussel
137856,postcode,1080
137856,land,België
131234,naam,Kilen/Kulturhuset Stadsteatern
131234,adres,
131234,stad,Stockholm
131234,postcode,None
131234,land,Zweden
132320,naam,Schouwburg Ogterop
132320,adres,ZUIDEINDE 70
132320,stad,Meppel
132320,postcode,NL 7941GK
132320,land,Nederland
136998,naam,Tour & Taxis
136998,adres,Havenlaan 86c
136998,stad,Brussel
136998,postcode,1000
136998,land,België
134006,naam,repetitieruimte Tirasila
134006,adres,Van Aastraat 83
134006,stad,Elsene
134006,postcode,1050
134006,land,België
135068,naam,Productiehuis de Berenkuil
135068,adres,Biltstraat 166
135068,stad,Utrecht
135068,postcode,None
135068,land,Nederland
137313,naam,La casa encendida
137313,adres,"Ronda Valencia, 2"
137313,stad,Madrid
137313,postcode,28012
137313,land,Spanje
138808,naam,Koor Cultuurcentrum
138808,adres,Minderbroedersgang 5
138808,stad,Mechelen
138808,postcode,2800
138808,land,België
139526,naam,Martelaarsplein 10
139526,adres,
139526,stad,Brussel
139526,postcode,None
139526,land,België
134514,naam,Centre Culturel Jean Gagnant
134514,adres,"7, Avenue Jean-Gagnant"
134514,stad,Limoges
134514,postcode,87000
134514,land,Frankrijk
140335,naam,National Forum of Music
140335,adres,
140335,stad,Wroclaw
140335,postcode,None
140335,land,Polen
134672,naam,GC Elzenhof
134672,adres,Kroonlaan 12-14
134672,stad,Elsene
134672,postcode,1050
134672,land,België
130887,naam,Baudelookapel
130887,adres,OTTOGRACHT 4
130887,stad,Gent
130887,postcode,9000
130887,land,België
135480,naam,Chapelle des Pénitents Blancs
135480,adres,None
135480,stad,Avignon
135480,postcode,None
135480,land,Frankrijk
138595,naam,Art cinema OFFoff
138595,adres,
138595,stad,Gent
138595,postcode,9000
138595,land,België
136945,naam,Staatsoper Unter den Linden
136945,adres,Unter den Linden 7
136945,stad,Berlin
136945,postcode,10117
136945,land,Duitsland
136826,naam,RVT Gitschotelhof
136826,adres,None
136826,stad,Borgerhout
136826,postcode,None
136826,land,België
137473,naam,Les subsistances
137473,adres,"8 bis, quai Saint-Vincent"
137473,stad,Lyon
137473,postcode,None
137473,land,Frankrijk
139600,naam,Opera Antwerpen
139600,adres,
139600,stad,Antwerpen
139600,postcode,None
139600,land,België
140185,naam,"Kasteel Beauvoorde, Koninklijke Academie voor Nederlandse Taal- en Letterkunde"
140185,adres,
140185,stad,Veurne
140185,postcode,None
140185,land,België
131455,naam,Hoofdbibliotheek Zuid
131455,adres,Graaf van Vlaanderenplein 40
131455,stad,Gent
131455,postcode,9000
131455,land,België
138314,naam,De Scala
138314,adres,Pluimstraat 7
138314,stad,Kortrijk
138314,postcode,8500
138314,land,België
135366,naam,Stuk
135366,adres,Naamsestraat 96
135366,stad,Leuven
135366,postcode,3000
135366,land,België
135522,naam,OC De Strenge
135522,adres,Stengeplein 1
135522,stad,Heinkenszand
135522,postcode,4450 AA
135522,land,Nederland
137085,naam,Station Kolenspoor
137085,adres,None
137085,stad,As
137085,postcode,None
137085,land,België
134880,naam,Opéra de Lyon
134880,adres,None
134880,stad,Lyon
134880,postcode,None
134880,land,Frankrijk
133649,naam,Théâtre des Abbesses
133649,adres,31 rue des Abbesses
133649,stad,Paris
133649,postcode,75018
133649,land,Frankrijk
140267,naam,SPAM
140267,adres,
140267,stad,Lucca
140267,postcode,None
140267,land,Italië
139338,naam,Rijsterborgherpark
139338,adres,
139338,stad,Deventer
139338,postcode,None
139338,land,Nederland
137386,naam,Slovak National Theatre
137386,adres,None
137386,stad,Nitra
137386,postcode,None
137386,land,Slowakije
139014,naam,Tanzhaus Zürich
139014,adres,
139014,stad,Zürich
139014,postcode,None
139014,land,Zwitserland
134919,naam,ruimte onbekend
134919,adres,None
134919,stad,Bornova
134919,postcode,None
134919,land,Turkije
132699,naam,Théâtre Paris-Villette
132699,adres,
132699,stad,Paris
132699,postcode,None
132699,land,Frankrijk
135946,naam,New Riga Theatre
135946,adres,Lacplesa Iela 25
135946,stad,Riga
135946,postcode,1011
135946,land,Letland
133601,naam,Theater Stap
133601,adres,Brugstraat 55
133601,stad,Turnhout
133601,postcode,2300
133601,land,België
136979,naam,Centrum Neerpelt
136979,adres,Centrum
136979,stad,Neerpelt
136979,postcode,3910
136979,land,België
139472,naam,L'Espace Culture de l'Université de Lille
139472,adres,
139472,stad,Lille
139472,postcode,None
139472,land,Frankrijk
133967,naam,CC Brecht
133967,adres,Mudaeusstraat 7Z
133967,stad,Brecht
133967,postcode,2960
133967,land,België
140423,naam,Place Sainte-Catherine
140423,adres,
140423,stad,Brussel
140423,postcode,None
140423,land,België
140038,naam,Badhuiswal
140038,adres,
140038,stad,Zwolle
140038,postcode,None
140038,land,Nederland
133036,naam,Conservatorium Gent
133036,adres,Hoogpoort 64
133036,stad,Gent
133036,postcode,9000
133036,land,België
134878,naam,Die Schaubude Puppentheater Berlin
134878,adres,None
134878,stad,Berlin
134878,postcode,10405
134878,land,Duitsland
138602,naam,"Sint-Elisabethkerk, Klein Begijnhof"
138602,adres,Lange Violettestraat 235
138602,stad,Gent
138602,postcode,9000
138602,land,België
140153,naam,Le Réfectoire des moines
140153,adres,
140153,stad,Asnières-sur-oise
