subsidie_id,relatie,value
18729,subsidietype,structureel 3 jaar_12
18729,subsidiecomite,audiovisueel_7
18729,subsidiërende instantie,Kunstendecreet_1
18730,organisatie,Anima_376258
18730,beginjaar,2012
18730,eindjaar,2012
18730,subsidietype,structureel 3 jaar_12
18730,subsidiecomite,audiovisueel_7
18730,subsidiërende instantie,Kunstendecreet_1
18731,organisatie,PeyMey Diffusion_376285
18731,beginjaar,2010
18731,eindjaar,2010
18731,subsidietype,structureel 3 jaar_12
18731,subsidiecomite,audiovisueel_7
18731,subsidiërende instantie,Kunstendecreet_1
18732,organisatie,PeyMey Diffusion_376285
18732,beginjaar,2011
18732,eindjaar,2011
18732,subsidietype,structureel 3 jaar_12
18732,subsidiecomite,audiovisueel_7
18732,subsidiërende instantie,Kunstendecreet_1
18733,organisatie,PeyMey Diffusion_376285
18733,beginjaar,2012
18733,eindjaar,2012
18733,subsidietype,structureel 3 jaar_12
18733,subsidiecomite,audiovisueel_7
18733,subsidiërende instantie,Kunstendecreet_1
18734,organisatie,Bevrijdingsfilms_376190
18734,beginjaar,2010
18734,eindjaar,2010
18734,subsidietype,structureel 3 jaar_12
18734,subsidiecomite,audiovisueel_7
18734,subsidiërende instantie,Kunstendecreet_1
18735,organisatie,Bevrijdingsfilms_376190
18735,beginjaar,2011
18735,eindjaar,2011
18735,subsidietype,structureel 3 jaar_12
18735,subsidiecomite,audiovisueel_7
18735,subsidiërende instantie,Kunstendecreet_1
18736,organisatie,Bevrijdingsfilms_376190
18736,beginjaar,2012
18736,eindjaar,2012
18736,subsidietype,structureel 3 jaar_12
18736,subsidiecomite,audiovisueel_7
18736,subsidiërende instantie,Kunstendecreet_1
18737,organisatie,Cimatics_376238
18737,beginjaar,2010
18737,eindjaar,2010
18737,subsidietype,structureel 3 jaar_12
18737,subsidiecomite,audiovisueel_7
18737,subsidiërende instantie,Kunstendecreet_1
18738,organisatie,Cimatics_376238
18738,beginjaar,2011
18738,eindjaar,2011
18738,subsidietype,structureel 3 jaar_12
18738,subsidiecomite,audiovisueel_7
18738,subsidiërende instantie,Kunstendecreet_1
18739,organisatie,Cimatics_376238
18739,beginjaar,2012
18739,eindjaar,2012
18739,subsidietype,structureel 3 jaar_12
18739,subsidiecomite,audiovisueel_7
18739,subsidiërende instantie,Kunstendecreet_1
18740,organisatie,Cinema Novo_376259
18740,beginjaar,2010
18740,eindjaar,2010
18740,subsidietype,structureel 3 jaar_12
18740,subsidiecomite,audiovisueel_7
18740,subsidiërende instantie,Kunstendecreet_1
18741,organisatie,Cinema Novo_376259
18741,beginjaar,2011
18741,eindjaar,2011
18741,subsidietype,structureel 3 jaar_12
18741,subsidiecomite,audiovisueel_7
18741,subsidiërende instantie,Kunstendecreet_1
18742,organisatie,Cinema Novo_376259
18742,beginjaar,2012
18742,eindjaar,2012
18742,subsidietype,structureel 3 jaar_12
18742,subsidiecomite,audiovisueel_7
18742,subsidiërende instantie,Kunstendecreet_1
18743,organisatie,Corban_376206
18743,beginjaar,2010
18743,eindjaar,2010
18743,subsidietype,structureel 3 jaar_12
18743,subsidiecomite,audiovisueel_7
18743,subsidiërende instantie,Kunstendecreet_1
18744,organisatie,Corban_376206
18744,beginjaar,2011
18744,eindjaar,2011
18744,subsidietype,structureel 3 jaar_12
18744,subsidiecomite,audiovisueel_7
18744,subsidiërende instantie,Kunstendecreet_1
18745,organisatie,Corban_376206
18745,beginjaar,2012
18745,eindjaar,2012
18745,subsidietype,structureel 3 jaar_12
18745,subsidiecomite,audiovisueel_7
18745,subsidiërende instantie,Kunstendecreet_1
18746,organisatie,De Filmfabriek_376081
18746,beginjaar,2010
18746,eindjaar,2010
18746,subsidietype,structureel 3 jaar_12
18746,subsidiecomite,audiovisueel_7
18746,subsidiërende instantie,Kunstendecreet_1
18747,organisatie,De Filmfabriek_376081
18747,beginjaar,2011
18747,eindjaar,2011
18747,subsidietype,structureel 3 jaar_12
18747,subsidiecomite,audiovisueel_7
18747,subsidiërende instantie,Kunstendecreet_1
18749,organisatie,Filmmagie_376244
18749,beginjaar,2010
18749,eindjaar,2010
18749,subsidietype,structureel 3 jaar_12
18749,subsidiecomite,audiovisueel_7
18749,subsidiërende instantie,Kunstendecreet_1
18750,organisatie,Filmmagie_376244
18750,beginjaar,2011
18750,eindjaar,2011
18750,subsidietype,structureel 3 jaar_12
18750,subsidiecomite,audiovisueel_7
18750,subsidiërende instantie,Kunstendecreet_1
18752,organisatie,Fonk_376260
18752,beginjaar,2010
18752,eindjaar,2010
18752,subsidietype,structureel 3 jaar_12
18752,subsidiecomite,audiovisueel_7
18752,subsidiërende instantie,Kunstendecreet_1
18753,organisatie,Fonk_376260
18753,beginjaar,2011
18753,eindjaar,2011
18753,subsidietype,structureel 3 jaar_12
18753,subsidiecomite,audiovisueel_7
18753,subsidiërende instantie,Kunstendecreet_1
18754,organisatie,Fonk_376260
18754,beginjaar,2012
18754,eindjaar,2012
18754,subsidietype,structureel 3 jaar_12
18754,subsidiecomite,audiovisueel_7
18754,subsidiërende instantie,Kunstendecreet_1
18755,organisatie,Jekino_376266
18755,beginjaar,2010
18755,eindjaar,2010
18755,subsidietype,structureel 3 jaar_12
18755,subsidiecomite,audiovisueel_7
18755,subsidiërende instantie,Kunstendecreet_1
18756,organisatie,Jekino_376266
18756,beginjaar,2011
18756,eindjaar,2011
18756,subsidietype,structureel 3 jaar_12
18756,subsidiecomite,audiovisueel_7
18756,subsidiërende instantie,Kunstendecreet_1
18757,organisatie,Jekino_376266
18757,beginjaar,2012
18757,eindjaar,2012
18757,subsidietype,structureel 3 jaar_12
18757,subsidiecomite,audiovisueel_7
18757,subsidiërende instantie,Kunstendecreet_1
18758,organisatie,Lessen in het donker_376239
18758,beginjaar,2010
18758,eindjaar,2010
18758,subsidietype,structureel 3 jaar_12
18758,subsidiecomite,audiovisueel_7
18758,subsidiërende instantie,Kunstendecreet_1
18759,organisatie,Lessen in het donker_376239
18759,beginjaar,2011
18759,eindjaar,2011
18759,subsidietype,structureel 3 jaar_12
18759,subsidiecomite,audiovisueel_7
18759,subsidiërende instantie,Kunstendecreet_1
18760,organisatie,Lessen in het donker_376239
18760,beginjaar,2012
18760,eindjaar,2012
18760,subsidietype,structureel 3 jaar_12
18760,subsidiecomite,audiovisueel_7
18760,subsidiërende instantie,Kunstendecreet_1
18761,organisatie,Nova_376232
18761,beginjaar,2010
18761,eindjaar,2010
18761,subsidietype,structureel 3 jaar_12
18761,subsidiecomite,audiovisueel_7
18761,subsidiërende instantie,Kunstendecreet_1
18762,organisatie,Nova_376232
18762,beginjaar,2011
18762,eindjaar,2011
18762,subsidietype,structureel 3 jaar_12
18762,subsidiecomite,audiovisueel_7
18762,subsidiërende instantie,Kunstendecreet_1
18763,organisatie,Nova_376232
18763,beginjaar,2012
18763,eindjaar,2012
18763,subsidietype,structureel 3 jaar_12
18763,subsidiecomite,audiovisueel_7
18763,subsidiërende instantie,Kunstendecreet_1
18764,organisatie,Art Cinema OFFoff_376332
18764,beginjaar,2010
18764,eindjaar,2010
18764,subsidietype,structureel 3 jaar_12
18764,subsidiecomite,audiovisueel_7
18764,subsidiërende instantie,Kunstendecreet_1
18765,organisatie,Art Cinema OFFoff_376332
18765,beginjaar,2011
18765,eindjaar,2011
18765,subsidietype,structureel 3 jaar_12
18765,subsidiecomite,audiovisueel_7
18765,subsidiërende instantie,Kunstendecreet_1
18766,organisatie,Art Cinema OFFoff_376332
18766,beginjaar,2012
18766,eindjaar,2012
18766,subsidietype,structureel 3 jaar_12
18766,subsidiecomite,audiovisueel_7
18766,subsidiërende instantie,Kunstendecreet_1
18767,organisatie,OKNO_375636
18767,beginjaar,2010
18767,eindjaar,2010
18767,subsidietype,structureel 3 jaar_12
18767,subsidiecomite,audiovisueel_7
18767,subsidiërende instantie,Kunstendecreet_1
18768,organisatie,OKNO_375636
18768,beginjaar,2011
18768,eindjaar,2011
18768,subsidietype,structureel 3 jaar_12
18768,subsidiecomite,audiovisueel_7
18768,subsidiërende instantie,Kunstendecreet_1
18770,organisatie,MOOOV_376265
18770,beginjaar,2010
18770,eindjaar,2010
18770,subsidietype,structureel 3 jaar_12
18770,subsidiecomite,audiovisueel_7
18770,subsidiërende instantie,Kunstendecreet_1
18771,organisatie,MOOOV_376265
18771,beginjaar,2011
18771,eindjaar,2011
18771,subsidietype,structureel 3 jaar_12
18771,subsidiecomite,audiovisueel_7
18771,subsidiërende instantie,Kunstendecreet_1
18772,organisatie,Vlaamse Dienst voor Filmcultuur_376242
18772,beginjaar,2010
18772,eindjaar,2010
18772,subsidietype,structureel 3 jaar_12
18772,subsidiecomite,audiovisueel_7
18772,subsidiërende instantie,Kunstendecreet_1
18773,organisatie,Vlaamse Dienst voor Filmcultuur_376242
18773,beginjaar,2011
18773,eindjaar,2011
18773,subsidietype,structureel 3 jaar_12
18773,subsidiecomite,audiovisueel_7
18773,subsidiërende instantie,Kunstendecreet_1
18774,organisatie,Vlaamse Dienst voor Filmcultuur_376242
18774,beginjaar,2012
18774,eindjaar,2012
18774,subsidietype,structureel 3 jaar_12
18774,subsidiecomite,audiovisueel_7
18774,subsidiërende instantie,Kunstendecreet_1
18775,organisatie,Workspace Unlimited_376035
18775,beginjaar,2010
18775,eindjaar,2010
18775,subsidietype,structureel 3 jaar_12
18775,subsidiecomite,audiovisueel_7
18775,subsidiërende instantie,Kunstendecreet_1
18776,organisatie,Workspace Unlimited_376035
18776,beginjaar,2011
18776,eindjaar,2011
18776,subsidietype,structureel 3 jaar_12
18776,subsidiecomite,audiovisueel_7
18776,subsidiërende instantie,Kunstendecreet_1
18777,organisatie,Workspace Unlimited_376035
18777,beginjaar,2012
18777,eindjaar,2012
18777,subsidietype,structureel 3 jaar_12
18777,subsidiecomite,audiovisueel_7
18777,subsidiërende instantie,Kunstendecreet_1
18778,organisatie,Zebracinema_376245
18778,beginjaar,2010
18778,eindjaar,2010
18778,subsidietype,structureel 3 jaar_12
18778,subsidiecomite,audiovisueel_7
18778,subsidiërende instantie,Kunstendecreet_1
18779,organisatie,Zebracinema_376245
18779,beginjaar,2011
18779,eindjaar,2011
18779,subsidietype,structureel 3 jaar_12
18779,subsidiecomite,audiovisueel_7
18779,subsidiërende instantie,Kunstendecreet_1
18780,organisatie,Zebracinema_376245
18780,beginjaar,2012
18780,eindjaar,2012
18780,subsidietype,structureel 3 jaar_12
18780,subsidiecomite,audiovisueel_7
18780,subsidiërende instantie,Kunstendecreet_1
18781,organisatie,Auguste Orts vzw_376031
18781,beginjaar,2010
18781,eindjaar,2010
18781,subsidietype,structureel 3 jaar_12
18781,subsidiecomite,audiovisueel_7
18781,subsidiërende instantie,Kunstendecreet_1
18782,organisatie,Auguste Orts vzw_376031
18782,beginjaar,2011
18782,eindjaar,2011
18782,subsidietype,structureel 3 jaar_12
18782,subsidiecomite,audiovisueel_7
18782,subsidiërende instantie,Kunstendecreet_1
18783,organisatie,Auguste Orts vzw_376031
18783,beginjaar,2012
18783,eindjaar,2012
18783,subsidietype,structureel 3 jaar_12
18783,subsidiecomite,audiovisueel_7
18783,subsidiërende instantie,Kunstendecreet_1
18784,organisatie,Auguste Orts vzw_376031
18784,beginjaar,2012
18784,eindjaar,2012
18784,subsidietype,structureel 3 jaar_12
18784,subsidiecomite,audiovisueel_7
18784,subsidiërende instantie,Kunstendecreet_1
18785,organisatie,soundimageculture vzw_375716
18785,beginjaar,2010
18785,eindjaar,2010
18785,subsidietype,structureel 3 jaar_12
18785,subsidiecomite,audiovisueel_7
18785,subsidiërende instantie,Kunstendecreet_1
18786,organisatie,soundimageculture vzw_375716
18786,beginjaar,2011
18786,eindjaar,2011
18786,subsidietype,structureel 3 jaar_12
18786,subsidiecomite,audiovisueel_7
18786,subsidiërende instantie,Kunstendecreet_1
18787,organisatie,soundimageculture vzw_375716
18787,beginjaar,2012
18787,eindjaar,2012
18787,subsidietype,structureel 3 jaar_12
18787,subsidiecomite,audiovisueel_7
18787,subsidiërende instantie,Kunstendecreet_1
18788,organisatie,Triënnale Hasselt_376207
18788,beginjaar,2010
18788,eindjaar,2010
18788,subsidietype,structureel 3 jaar_12
18788,subsidiecomite,beeldende kunst_6
18788,subsidiërende instantie,Kunstendecreet_1
18789,organisatie,Triënnale Hasselt_376207
18789,beginjaar,2011
18789,eindjaar,2011
18789,subsidietype,structureel 3 jaar_12
18789,subsidiecomite,beeldende kunst_6
18789,subsidiërende instantie,Kunstendecreet_1
18790,organisatie,Triënnale Hasselt_376207
18790,beginjaar,2012
18790,eindjaar,2012
18790,subsidietype,structureel 3 jaar_12
18790,subsidiecomite,beeldende kunst_6
18790,subsidiërende instantie,Kunstendecreet_1
18791,organisatie,Extra City_375682
18791,beginjaar,2010
18791,eindjaar,2010
18791,subsidietype,structureel 3 jaar_12
18791,subsidiecomite,beeldende kunst_6
18791,subsidiërende instantie,Kunstendecreet_1
18792,organisatie,Extra City_375682
18792,beginjaar,2011
18792,eindjaar,2011
18792,subsidietype,structureel 3 jaar_12
18792,subsidiecomite,beeldende kunst_6
18792,subsidiërende instantie,Kunstendecreet_1
18793,organisatie,Extra City_375682
18793,beginjaar,2012
18793,eindjaar,2012
18793,subsidietype,structureel 3 jaar_12
18793,subsidiecomite,beeldende kunst_6
18793,subsidiërende instantie,Kunstendecreet_1
18794,organisatie,Museum Dhondt-Dhaenens_375679
18794,beginjaar,2010
18794,eindjaar,2010
18794,subsidietype,structureel 3 jaar_12
18794,subsidiecomite,beeldende kunst_6
18794,subsidiërende instantie,Kunstendecreet_1
18795,organisatie,Museum Dhondt-Dhaenens_375679
18795,beginjaar,2011
18795,eindjaar,2011
18795,subsidietype,structureel 3 jaar_12
18795,subsidiecomite,beeldende kunst_6
18795,subsidiërende instantie,Kunstendecreet_1
18797,organisatie,Netwerk_375637
18797,beginjaar,2010
18797,eindjaar,2010
18797,subsidietype,structureel 3 jaar_12
18797,subsidiecomite,beeldende kunst_6
18797,subsidiërende instantie,Kunstendecreet_1
18798,organisatie,Netwerk_375637
18798,beginjaar,2011
18798,eindjaar,2011
18798,subsidietype,structureel 3 jaar_12
18798,subsidiecomite,beeldende kunst_6
18798,subsidiërende instantie,Kunstendecreet_1
18799,organisatie,Netwerk_375637
18799,beginjaar,2012
18799,eindjaar,2012
18799,subsidietype,structureel 3 jaar_12
18799,subsidiecomite,beeldende kunst_6
18799,subsidiërende instantie,Kunstendecreet_1
18800,organisatie,S.M.A.K._375630
18800,beginjaar,2010
18800,eindjaar,2010
18800,subsidietype,structureel 3 jaar_12
18800,subsidiecomite,beeldende kunst_6
18800,subsidiërende instantie,Kunstendecreet_1
18801,organisatie,S.M.A.K._375630
18801,beginjaar,2011
18801,eindjaar,2011
18801,subsidietype,structureel 3 jaar_12
18801,subsidiecomite,beeldende kunst_6
18801,subsidiërende instantie,Kunstendecreet_1
18802,organisatie,S.M.A.K._375630
18802,beginjaar,2012
18802,eindjaar,2012
18802,subsidietype,structureel 3 jaar_12
18802,subsidiecomite,beeldende kunst_6
18802,subsidiërende instantie,Kunstendecreet_1
18803,organisatie,Wiels_375680
18803,beginjaar,2010
18803,eindjaar,2010
18803,subsidietype,structureel 3 jaar_12
18803,subsidiecomite,beeldende kunst_6
18803,subsidiërende instantie,Kunstendecreet_1
18804,organisatie,Wiels_375680
18804,beginjaar,2011
18804,eindjaar,2011
18804,subsidietype,structureel 3 jaar_12
18804,subsidiecomite,beeldende kunst_6
18804,subsidiërende instantie,Kunstendecreet_1
18805,organisatie,Wiels_375680
18805,beginjaar,2012
18805,eindjaar,2012
18805,subsidietype,structureel 3 jaar_12
18805,subsidiecomite,beeldende kunst_6
18805,subsidiërende instantie,Kunstendecreet_1
18806,organisatie,CC Strombeek_375662
18806,beginjaar,2010
18806,eindjaar,2010
18806,subsidietype,structureel 3 jaar_12
18806,subsidiecomite,beeldende kunst_6
18806,subsidiërende instantie,Kunstendecreet_1
18807,organisatie,CC Strombeek_375662
18807,beginjaar,2011
18807,eindjaar,2011
18807,subsidietype,structureel 3 jaar_12
18807,subsidiecomite,beeldende kunst_6
18807,subsidiërende instantie,Kunstendecreet_1
18808,organisatie,CC Strombeek_375662
18808,beginjaar,2012
18808,eindjaar,2012
18808,subsidietype,structureel 3 jaar_12
18808,subsidiecomite,beeldende kunst_6
18808,subsidiërende instantie,Kunstendecreet_1
18809,organisatie,Contour_375656
18809,beginjaar,2010
18809,eindjaar,2010
18809,subsidietype,structureel 3 jaar_12
18809,subsidiecomite,beeldende kunst_6
18809,subsidiërende instantie,Kunstendecreet_1
18810,organisatie,Contour_375656
18810,beginjaar,2011
18810,eindjaar,2011
18810,subsidietype,structureel 3 jaar_12
18810,subsidiecomite,beeldende kunst_6
18810,subsidiërende instantie,Kunstendecreet_1
18811,organisatie,Contour_375656
18811,beginjaar,2012
18811,eindjaar,2012
18811,subsidietype,structureel 3 jaar_12
18811,subsidiecomite,beeldende kunst_6
18811,subsidiërende instantie,Kunstendecreet_1
18812,organisatie,Croxhapox_375661
18812,beginjaar,2010
18812,eindjaar,2010
18812,subsidietype,structureel 3 jaar_12
18812,subsidiecomite,beeldende kunst_6
18812,subsidiërende instantie,Kunstendecreet_1
18813,organisatie,Croxhapox_375661
18813,beginjaar,2011
18813,eindjaar,2011
18813,subsidietype,structureel 3 jaar_12
18813,subsidiecomite,beeldende kunst_6
18813,subsidiërende instantie,Kunstendecreet_1
18814,organisatie,Croxhapox_375661
18814,beginjaar,2012
18814,eindjaar,2012
18814,subsidietype,structureel 3 jaar_12
18814,subsidiecomite,beeldende kunst_6
18814,subsidiërende instantie,Kunstendecreet_1
18815,organisatie,Etablissement d'en face projects_375670
18815,beginjaar,2010
18815,eindjaar,2010
18815,subsidietype,structureel 3 jaar_12
18815,subsidiecomite,beeldende kunst_6
18815,subsidiërende instantie,Kunstendecreet_1
18816,organisatie,Etablissement d'en face projects_375670
18816,beginjaar,2011
18816,eindjaar,2011
18816,subsidietype,structureel 3 jaar_12
18816,subsidiecomite,beeldende kunst_6
18816,subsidiërende instantie,Kunstendecreet_1
18817,organisatie,Etablissement d'en face projects_375670
18817,beginjaar,2012
18817,eindjaar,2012
18817,subsidietype,structureel 3 jaar_12
18817,subsidiecomite,beeldende kunst_6
18817,subsidiërende instantie,Kunstendecreet_1
18818,organisatie,iMAL_375974
18818,beginjaar,2010
18818,eindjaar,2010
18818,subsidietype,structureel 3 jaar_12
18818,subsidiecomite,beeldende kunst_6
18818,subsidiërende instantie,Kunstendecreet_1
18819,organisatie,iMAL_375974
18819,beginjaar,2011
18819,eindjaar,2011
18819,subsidietype,structureel 3 jaar_12
18819,subsidiecomite,beeldende kunst_6
18819,subsidiërende instantie,Kunstendecreet_1
18820,organisatie,iMAL_375974
18820,beginjaar,2012
18820,eindjaar,2012
18820,subsidietype,structureel 3 jaar_12
18820,subsidiecomite,beeldende kunst_6
18820,subsidiërende instantie,Kunstendecreet_1
18821,organisatie,Beaufort - Kunst aan zee_376209
18821,beginjaar,2010
18821,eindjaar,2010
18821,subsidietype,structureel 3 jaar_12
18821,subsidiecomite,beeldende kunst_6
18821,subsidiërende instantie,Kunstendecreet_1
18822,organisatie,Beaufort - Kunst aan zee_376209
18822,beginjaar,2011
18822,eindjaar,2011
18822,subsidietype,structureel 3 jaar_12
18822,subsidiecomite,beeldende kunst_6
18822,subsidiërende instantie,Kunstendecreet_1
18824,organisatie,KunstenSite vzw_376329
18824,beginjaar,2010
18824,eindjaar,2010
18824,subsidietype,structureel 3 jaar_12
18824,subsidiecomite,beeldende kunst_6
18824,subsidiërende instantie,Kunstendecreet_1
18825,organisatie,KunstenSite vzw_376329
18825,beginjaar,2011
18825,eindjaar,2011
18825,subsidietype,structureel 3 jaar_12
18825,subsidiecomite,beeldende kunst_6
18825,subsidiërende instantie,Kunstendecreet_1
18827,organisatie,Lokaal 01_375677
18827,beginjaar,2010
18827,eindjaar,2010
18827,subsidietype,structureel 3 jaar_12
18827,subsidiecomite,beeldende kunst_6
18827,subsidiërende instantie,Kunstendecreet_1
18828,organisatie,Lokaal 01_375677
18828,beginjaar,2011
18828,eindjaar,2011
18828,subsidietype,structureel 3 jaar_12
18828,subsidiecomite,beeldende kunst_6
18828,subsidiërende instantie,Kunstendecreet_1
18829,organisatie,Lokaal 01_375677
